HYP_GRP_CLASS_KEY|HYP_GRP_CLASS_DESC|HYP_CLASS_KEY|HYP_CLASS_DESC|HYP_SUB_CLASS_KEY|HYP_SUB_CLASS_DESC|HYP_CLUST_CLASS_DESC
224|4EME/5EME GAMME INDUSTRIELLE|2246|MINI LEGUM 4E/5E GAMME|22460|MINI LEGUMES|LE MARCHE - SALADES FRUITS ET LEGUMES ENSACHES 
224|4EME/5EME GAMME INDUSTRIELLE|2247|SALADE FRUIT COND.4E/5E GAMME|22470|SALADE DE FRUITS CONDITIONNEES|LE MARCHE - SALADES FRUITS ET LEGUMES ENSACHES 
225|FRUITS SECS LEGUMES SECS|2250|FRUITS SECS VRACS|22501|FRUITS MOELLEUX VRACS|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2250|FRUITS SECS VRACS|22502|FRUITS SECS A COQUE VRAC|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2250|FRUITS SECS VRACS|22503|FS AIDE PATISSERIE VRAC|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22510|PRUNEAUX|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22511|FRUITS MOELLEUX|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22512|FS COQUE CONDITIONNE|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22513|FS AIDE PATISSERIE CONDITIONNE|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22514|FS APERITIF CONDITIONNE|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22515|FS AUTRE CONDITIONNE|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2251|FRUITS SECS CONDITIONNES|22516|FRUITS SECS CORBEILLES|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2252|LEGUMES SECS VRACS|22520|HARICOTS VRACS|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2252|LEGUMES SECS VRACS|22521|LENTILLES VRACS|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2252|LEGUMES SECS VRACS|22522|POIS VRACS|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2252|LEGUMES SECS VRACS|22523|AUTRES LEGUMES SECS VRACS|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2252|LEGUMES SECS VRACS|22524|RIZ|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2253|LEGUMES SECS CONDITIONNES|22530|HARICOTS CONDITIONNES|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2253|LEGUMES SECS CONDITIONNES|22531|LENTILLES CONDITIONNEES|LE MARCHE - FRUITS SECS
225|FRUITS SECS LEGUMES SECS|2253|LEGUMES SECS CONDITIONNES|22532|AUTRE LEGUME SEC CONDITIONNE|LE MARCHE - FRUITS SECS
226|OLIVES|2260|OLIVES CONDITIONNEES|22600|OLIVE NOIRE CONDITIONNEE|LE MARCHE - OLIVES
226|OLIVES|2260|OLIVES CONDITIONNEES|22601|OLIVE VERTE CONDITIONNEE|LE MARCHE - OLIVES
226|OLIVES|2260|OLIVES CONDITIONNEES|22602|OLIVE FARCIE CONDITIONNEE|LE MARCHE - OLIVES
226|OLIVES|2260|OLIVES CONDITIONNEES|22603|OLIVE CUISINEE CONDITION.|LE MARCHE - OLIVES
226|OLIVES|2260|OLIVES CONDITIONNEES|22604|AUTRE OLIVE CONDITIONNEE|LE MARCHE - OLIVES
227|JUS FRUIT ET LEGUMES S/PLACE|2270|JUS FRUITS FAB SUR PLACE|22700|JUS AGRUMES FAB/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2270|JUS FRUITS FAB SUR PLACE|22701|JUS ANANAS FAB/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2270|JUS FRUITS FAB SUR PLACE|22702|AUTRES JUS FAB/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2271|FRUITS PREPARES SUR PLACE|22710|MELANGE FRUITS FAB/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2271|FRUITS PREPARES SUR PLACE|22711|AUTRE FRUITS FAB/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2271|FRUITS PREPARES SUR PLACE|22712|ANANAS PREPARES SUR PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2271|FRUITS PREPARES SUR PLACE|22713|PASTEQUE PREPARES SUR PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2271|FRUITS PREPARES SUR PLACE|22714|MELON PREPARE SUR PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2272|LEGUME PREPARE SUR PLACE|22720|CAROTTES RAPEES SUR PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2272|LEGUME PREPARE SUR PLACE|22721|CHOU PREPARE SUR PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2272|LEGUME PREPARE SUR PLACE|22722|BETTERAVE PREPAREE/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2272|LEGUME PREPARE SUR PLACE|22723|DUO LEGUMES PREPARE/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2272|LEGUME PREPARE SUR PLACE|22724|AUTRE LEGUME PREPARE/PLACE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2273|OLIVES VRACS|22730|OLIVES NOIRES VRACS|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2273|OLIVES VRACS|22731|OLIVES VERTES VRACS|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2273|OLIVES VRACS|22732|OLIVES FARCIES VRACS|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2273|OLIVES VRACS|22733|OLIVES CUISINEES VRACS|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2273|OLIVES VRACS|22734|AUTRES OLIVES VRACS|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2274|EPICES|22740|EPICES|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2274|EPICES|22741|MELANGES EPICES|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2274|EPICES|22742|HERBES|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2274|EPICES|22743|PREPARATION POUR SAUCES|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2274|EPICES|22744|AUTRES EPICES|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2275|SALADERIE|22750|MONO-VARIETE SALADERIE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2275|SALADERIE|22751|COMPOSEE SALADERIE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2275|SALADERIE|22752|AUTRE SALADERIE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2276|MIELS ORIGINE ET QUALITE|22760|MIEL O ET Q FILIERE CORSE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2276|MIELS ORIGINE ET QUALITE|22761|MIEL O ET Q FILIERE PROVENCE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
227|JUS FRUIT ET LEGUMES S/PLACE|2276|MIELS ORIGINE ET QUALITE|22762|MIEL O ET Q FILIERE AQUITAINE|LE MARCHE - FRUITS ET LEGUMES PREPARES DU PRIMEUR
228|FLEURS|2280|BOUQUETS COMPOSES|22800|BOUQUET ROND|LE FLEURISTE
228|FLEURS|2280|BOUQUETS COMPOSES|22801|BOUQUET BOTTE|LE FLEURISTE
228|FLEURS|2280|BOUQUETS COMPOSES|22802|BOUQUET BULLE|LE FLEURISTE
228|FLEURS|2280|BOUQUETS COMPOSES|22803|BOUQUET CEREMONIE|LE FLEURISTE
228|FLEURS|2280|BOUQUETS COMPOSES|22804|AUTRE TYPE DE BOUQUET|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22810|TULIPE|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22811|LYS|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22812|GLAIEUL|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22813|JONQUILLES|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22814|FRESIA|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22815|IRIS|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22816|ANEMONE|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22817|MUGUET|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22818|RENONCULE|LE FLEURISTE
228|FLEURS|2281|FLEURS ISSUES DE BULBE|22819|AUTRES|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22820|DENDRANTHEMA|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22821|OEILLET|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22822|MINI OEILLETS|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22823|CRETE DE COQ|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22824|GYPSOPHILE|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22825|TOURNESOL|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22826|LYSIANTHUS|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22827|ALSTROMENIA|LE FLEURISTE
228|FLEURS|2282|FLEURS HERBACEES|22828|AUTRES|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22830|ROSE GROS BOUTON|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22831|ROSE PETIT BOUTON|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22832|ROSE EN BOTTE|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22833|MIMOSA|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22834|FORSYTHIA|LE FLEURISTE
228|FLEURS|2283|FLEURS LIGNEUSES|22835|AUTRES|LE FLEURISTE
228|FLEURS|2284|FLEURS EXOTIQUES|22840|ORCHIDEE|LE FLEURISTE
228|FLEURS|2284|FLEURS EXOTIQUES|22841|ANTHURIUM|LE FLEURISTE
228|FLEURS|2284|FLEURS EXOTIQUES|22842|AUTRES|LE FLEURISTE
228|FLEURS|2285|COMPOSITION|22850|COMPOSITION AVEC VANNERIE|LE FLEURISTE
228|FLEURS|2285|COMPOSITION|22851|COMPOSITION AVEC CERAMIQUE|LE FLEURISTE
228|FLEURS|2285|COMPOSITION|22852|COMPOSITION AVEC BOITE|LE FLEURISTE
228|FLEURS|2285|COMPOSITION|22853|COMPOSITION AUTRES|LE FLEURISTE
228|FLEURS|2286|FEUILLAGES|22860|FOUGERE|LE FLEURISTE
228|FLEURS|2286|FEUILLAGES|22861|HOUX|LE FLEURISTE
228|FLEURS|2286|FEUILLAGES|22862|AUTRES FEUILLAGES|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22870|PAVOT|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22871|INDIAN CORN|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22872|NIGELLE|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22873|TING TING|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22874|POMME DE PIN|LE FLEURISTE
228|FLEURS|2287|PRODUITS FESTIFS|22875|AUTRES|LE FLEURISTE
230|BOULANGERIE|2300|PAINS|23000|PAINS BLANCS|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2300|PAINS|23001|PAINS A L'ANCIENNE|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2300|PAINS|23002|PAINS BLANCS SPECIFIQUES|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2301|PAINS DE CAMPAGNE|23010|CAMPAGNE|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2302|PAINS SPECIAUX|23020|SPECIAUX|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2302|PAINS SPECIAUX|23021|SPECIAUX SUCRES|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2303|PETITS PAINS|23030|PETITS PAINS BLANCS|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2303|PETITS PAINS|23031|PETITS PAINS CAMPAGNE|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2303|PETITS PAINS|23032|PETITS PAINS SPECIAUX|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2303|PETITS PAINS|23033|PETITS PAINS SPEC.SUCRES|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2303|PETITS PAINS|23034|PETITS PAINS A L'ANCIENNE|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2304|PAINS BIOLOGIQUES|23040|PAINS BIOLOGIQUES|LE MARCHE - LE BOULANGER 
230|BOULANGERIE|2304|PAINS BIOLOGIQUES|23041|PETITS PAINS BIOLOGIQUES|LE MARCHE - LE BOULANGER 
231|VIENNOISERIES|2310|CROISSANTS ET DERIVES|23100|CROISSANTS|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2310|CROISSANTS ET DERIVES|23101|PAINS CHOCOLATS|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2310|CROISSANTS ET DERIVES|23102|ASSORTIMENTS ET DERIVES|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2311|BRIOCHES|23110|GROSSES BRIOCHES|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2311|BRIOCHES|23111|PETITES BRIOCHES INDIVIDUELLES|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2311|BRIOCHES|23112|MINI BRIOCHES|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2311|BRIOCHES|23113|BRIOCHES AU POIDS|LE MARCHE - VIENNOISERIES DU BOULANGER
231|VIENNOISERIES|2312|AUTRES VIENNOISERIES|23120|CHAUSSONS/PAINS RAISINS|LE MARCHE - VIENNOISERIES DU BOULANGER
232|PATISSERIES|2320|PATISSERIE SECHE|23200|PATE JAUNE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2320|PATISSERIE SECHE|23201|PATISSERIE SECHE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2320|PATISSERIE SECHE|23202|PETITS FOURS|LE MARCHE - LE PATISSIER
232|PATISSERIES|2321|TARTES|23210|PATE BRISEE VERGEOISE FF|LE MARCHE - LE PATISSIER
232|PATISSERIES|2321|TARTES|23211|PATE BRISEE FRANGI FCUITS|LE MARCHE - LE PATISSIER
232|PATISSERIES|2321|TARTES|23212|PATE SUCREE MOUSSELINE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2321|TARTES|23213|AUTRES TARTES SPECIFIQUES|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23220|ENTREMETS CHANTILLY|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23221|ENTREMETS CHOCOLATS|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23222|ENTREMETS FRUITS|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23223|MOUSSES ET CHARLOTTES|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23224|ENTREMETS CREME BEURRE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23225|AUTRES GRDE PIECES SPECIFIQUES|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23226|GALETTES|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23227|BUCHES 20 & 30 CM|LE MARCHE - LE PATISSIER
232|PATISSERIES|2322|GRANDE PIECES|23228|GATEAUX D ANNIVERSAIRE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2323|INDIVIDUELLES|23230|PATE A CHOUX|LE MARCHE - LE PATISSIER
232|PATISSERIES|2323|INDIVIDUELLES|23231|ASSORTIMENTS|LE MARCHE - LE PATISSIER
232|PATISSERIES|2323|INDIVIDUELLES|23232|TARTELETTES|LE MARCHE - LE PATISSIER
232|PATISSERIES|2323|INDIVIDUELLES|23233|PARTS DE GATEAUX|LE MARCHE - LE PATISSIER
232|PATISSERIES|2323|INDIVIDUELLES|23234|AUTRES PATISSERIES INDIVIDUELL|LE MARCHE - LE PATISSIER
232|PATISSERIES|2324|PATES ET SERVICES|23240|PATES FRAICHES LEVURE|LE MARCHE - LE PATISSIER
232|PATISSERIES|2324|PATES ET SERVICES|23241|SERVICE A LA PATISSERIE|LE MARCHE - LE PATISSIER
233|CHOCOLATS ET CONFISERIES|2330|CHOCOLATS MAISON|23300|PLAQUES TABLETTES|LE MARCHE - CHOCOLATS ET SUCRERIES DU PATISSIER
233|CHOCOLATS ET CONFISERIES|2330|CHOCOLATS MAISON|23301|CHOCOLATS PIECE|LE MARCHE - CHOCOLATS ET SUCRERIES DU PATISSIER
233|CHOCOLATS ET CONFISERIES|2330|CHOCOLATS MAISON|23302|CHOCOLATS VRAC|LE MARCHE - CHOCOLATS ET SUCRERIES DU PATISSIER
233|CHOCOLATS ET CONFISERIES|2330|CHOCOLATS MAISON|23303|SUJETS EN CHOCOLAT|LE MARCHE - CHOCOLATS ET SUCRERIES DU PATISSIER
